TYPE,IDENT,LAT,LONG,Y_PROJ,X_PROJ,ALTITUDE
WAYPOINT,40080,10.07971491,-4.33695277,1114525.262,353499.2698,290.00
WAYPOINT,40081,10.07963268,-4.33694841,1114516.166,353499.7105,295.00
WAYPOINT,40082,10.07934937,-4.33699711,1114484.856,353494.2452,288.00
WAYPOINT,40083,10.07972983,-4.33725351,1114527.047,353466.3164,304.00
WAYPOINT,40084,10.07949228,-4.33725963,1114500.778,353465.5383,306.00
WAYPOINT,40085,10.07929355,-4.33750061,1114478.908,353439.0378,325.00
WAYPOINT,40086,10.07910613,-4.33855816,1114458.655,353323.0487,294.00
WAYPOINT,40087,10.07864789,-4.33831114,1114407.866,353349.9142,307.00
WAYPOINT,40088,10.07853029,-4.33916098,1114395.241,353256.7208,297.00
WAYPOINT,40089,10.07880991,-4.33935628,1114426.253,353235.4429,295.00
WAYPOINT,40090,10.07929858,-4.3406367,1114480.871,353095.3337,292.00
WAYPOINT,40091,10.07956009,-4.34068213,1114509.812,353090.4731,292.00
WAYPOINT,40092,10.07966026,-4.34062564,1114520.865,353096.7097,289.00
WAYPOINT,40093,10.07989889,-4.34028299,1114547.102,353134.3712,290.00
WAYPOINT,40094,10.08050473,-4.34017603,1114614.055,353146.368,298.00
WAYPOINT,40095,10.08044137,-4.34005341,1114606.993,353159.7781,301.00
WAYPOINT,40096,10.07998304,-4.34011744,1114556.334,353152.553,294.00
WAYPOINT,40097,10.07940436,-4.3395914,1114492.1,353209.9435,292.00
WAYPOINT,40098,10.07928751,-4.33939509,1114479.089,353231.4056,295.00
WAYPOINT,40099,10.0792446,-4.33923709,1114474.273,353248.7025,294.00
WAYPOINT,40100,10.07948005,-4.3390749,1114500.239,353266.5846,285.00
WAYPOINT,40101,10.07951089,-4.33922536,1114503.717,353250.1086,297.00
WAYPOINT,40102,10.07951299,-4.33936785,1114504.014,353234.4931,297.00
WAYPOINT,40103,10.07971231,-4.33930323,1114526.028,353241.6654,294.00
WAYPOINT,40104,10.07991163,-4.33946441,1114548.143,353224.0908,295.00
WAYPOINT,40105,10.07980996,-4.33894096,1114536.665,353281.4133,302.00
WAYPOINT,40106,10.08005303,-4.33873351,1114563.454,353304.2591,300.00
WAYPOINT,40107,10.07996997,-4.33894532,1114554.363,353281.0078,301.00
WAYPOINT,40108,10.08058143,-4.33903375,1114622.025,353271.5929,296.00
WAYPOINT,40109,10.08115794,-4.33912243,1114685.823,353262.1347,301.00
WAYPOINT,40110,10.08133287,-4.33911145,1114705.164,353263.4172,297.00
WAYPOINT,40111,10.08147972,-4.33924044,1114721.462,353249.3469,295.00
WAYPOINT,40112,10.08163688,-4.33897189,1114738.723,353278.8501,324.00
WAYPOINT,40113,10.081083,-4.33825549,1114677.146,353357.1144,298.00
WAYPOINT,40114,10.08133572,-4.33771167,1114704.852,353416.8294,298.00
WAYPOINT,40115,10.08085535,-4.33746818,1114651.617,353443.2979,298.00
WAYPOINT,40116,10.08078041,-4.33787445,1114643.511,353398.7382,297.00
WAYPOINT,40117,10.08048302,-4.33799808,1114610.678,353385.0543,302.00
WAYPOINT,40118,10.08018815,-4.33801451,1114578.075,353383.1203,293.00
WAYPOINT,40119,10.08006192,-4.33756733,1114563.914,353432.0728,297.00
WAYPOINT,40120,10.08021866,-4.33728478,1114581.122,353463.1102,293.00
WAYPOINT,40121,10.08004113,-4.33699384,1114561.358,353494.916,296.00
WAYPOINT,40122,10.08013509,-4.33670333,1114571.619,353526.7974,296.00
WAYPOINT,40123,10.08059744,-4.33665438,1114622.73,353532.371,343.00
WAYPOINT,40124,10.0806023,-4.33641155,1114623.159,353558.9866,298.00
WAYPOINT,40125,10.08068645,-4.33630519,1114632.417,353570.6812,295.00
WAYPOINT,40126,10.08070045,-4.3365636,1114634.081,353542.3667,292.00
WAYPOINT,40127,10.08091126,-4.33617049,1114657.219,353585.5454,294.00
WAYPOINT,40128,10.08104294,-4.3362761,1114671.83,353574.0304,293.00
WAYPOINT,40129,10.08205379,-4.33693291,1114783.916,353502.5031,287.00
WAYPOINT,40130,10.06588904,-4.33559557,1112995.619,353641.7796,305.00
WAYPOINT,40131,10.06524942,-4.33611584,1112925.114,353584.4689,293.00
WAYPOINT,40132,10.06464802,-4.33873904,1112859.777,353296.6898,304.00
WAYPOINT,40133,10.06237267,-4.33619647,1112607.004,353574.335,304.00
WAYPOINT,40134,10.06432288,-4.33298545,1112821.249,353927.1482,301.00
WAYPOINT,40135,10.06316693,-4.33092157,1112692.491,354152.8343,298.00
WAYPOINT,40136,10.06073853,-4.33550111,1112425.97,353649.8122,307.00
WAYPOINT,40137,10.05904706,-4.3366361,1112239.413,353524.6512,311.00
WAYPOINT,40138,10.05640106,-4.33693081,1111946.917,353491.1571,314.00
WAYPOINT,40139,10.05753044,-4.33512803,1112071.013,353689.2587,318.00
WAYPOINT,40140,10.0523578,-4.33724698,1111499.905,353454.6811,327.00
WAYPOINT,40141,10.05463793,-4.33427132,1111750.742,353781.8568,333.00
WAYPOINT,40142,10.04483563,-4.33703617,1110667.916,353474.3993,317.00
WAYPOINT,40143,10.05030943,-4.33699141,1111273.257,353481.7703,314.00
WAYPOINT,40144,10.05209302,-4.33854709,1111471.203,353312.0616,318.00
WAYPOINT,40145,10.05077153,-4.33181316,1111322.054,354049.5486,329.00
WAYPOINT,40146,10.04905256,-4.32584147,1111129.3,354703.3158,312.00
WAYPOINT,40147,10.04625552,-4.32511752,1110819.65,354781.4172,302.00
WAYPOINT,40148,10.04127558,-4.32288995,1110267.926,355023.3579,304.00
WAYPOINT,40149,10.04232139,-4.32178278,1110383.095,355145.1793,301.00
WAYPOINT,40150,10.04373081,-4.32114207,1110538.683,355216.0336,333.00
WAYPOINT,40151,10.04405125,-4.31463939,1110571.261,355928.9228,297.00
WAYPOINT,40152,10.0443183,-4.31321296,1110600.169,356085.3889,303.00
WAYPOINT,40153,10.04466263,-4.313364,1110638.315,356068.986,338.00
WAYPOINT,40154,10.02905142,-4.31468105,1108912.429,355917.7218,326.00
WAYPOINT,40155,10.02935727,-4.31667946,1108947.129,355698.8053,357.00
WAYPOINT,40156,10.0362213,-4.31317021,1109704.693,356086.496,358.00
WAYPOINT,40157,10.05067714,-4.32351591,1111307.937,354958.9372,311.00
WAYPOINT,40158,10.05873517,-4.31543232,1112195.524,355848.5195,306.00
WAYPOINT,40159,10.06085009,-4.31962159,1112431.261,355390.3034,306.00
WAYPOINT,40160,10.07067343,-4.32713538,1113520.968,354571.1707,304.00
WAYPOINT,40161,10.07259783,-4.32670699,1113733.601,354618.984,293.00
WAYPOINT,40162,10.07325338,-4.32892836,1113807.086,354375.8184,293.00
WAYPOINT,40163,10.07380122,-4.32910429,1113867.751,354356.7826,321.00
WAYPOINT,40164,10.06734171,-4.32174029,1113150.116,355160.983,306.00
WAYPOINT,19001,10.60167546,-4.42903301,1172295.813,343665.8804,314.00
WAYPOINT,19002,10.60119149,-4.42889865,1172242.219,343680.3364,315.00
WAYPOINT,19003,10.60110491,-4.42931296,1172232.851,343634.9586,306.00
WAYPOINT,19004,10.60082068,-4.42957398,1172201.546,343606.2535,313.00
WAYPOINT,19005,10.60093593,-4.42971747,1172214.365,343590.6113,316.00
WAYPOINT,19006,10.60158527,-4.43000958,1172286.329,343558.9784,310.00
WAYPOINT,19007,10.59212487,-4.43217815,1171241.099,343316.8829,289.00
WAYPOINT,19008,10.589185,-4.43604816,1170917.898,342891.9149,292.00
WAYPOINT,19009,10.59191298,-4.44005437,1171221.636,342454.9307,291.00
WAYPOINT,19010,10.57829046,-4.43319756,1169711.526,343198.3033,298.00
WAYPOINT,19011,10.57812961,-4.43286924,1169693.571,343234.1491,301.00
WAYPOINT,19012,10.57759509,-4.43303687,1169634.538,343215.5342,305.00
WAYPOINT,19013,10.57764656,-4.43205602,1169639.738,343322.8933,301.00
WAYPOINT,19014,10.57771336,-4.4307352,1169646.463,343467.4625,304.00
WAYPOINT,19015,10.59481706,-4.44088091,1171543.246,342365.9728,295.00
WAYPOINT,19016,10.59498302,-4.43930126,1171560.802,342538.9072,297.00
WAYPOINT,19017,10.5948557,-4.43804682,1171546.087,342676.1064,301.00
WAYPOINT,19018,10.59906584,-4.43563552,1172010.512,342942.1032,314.00
WAYPOINT,19019,10.5990764,-4.43361908,1172010.664,343162.7495,312.00
WAYPOINT,19020,10.60252086,-4.43568866,1172392.665,342938.0504,307.00
WAYPOINT,19021,10.60279948,-4.43550593,1172423.388,342958.1868,309.00
WAYPOINT,19022,10.60405307,-4.43572068,1172562.144,342935.3283,305.00
WAYPOINT,19023,10.60397747,-4.43652282,1172554.188,342847.5201,303.00
WAYPOINT,19024,10.60585988,-4.44338794,1172765.858,342097.3076,295.00
WAYPOINT,19025,10.60669128,-4.44419537,1172858.221,342009.3861,299.00
WAYPOINT,19026,10.60671332,-4.44450391,1172860.815,341975.6373,300.00
WAYPOINT,19027,10.60688239,-4.44433275,1172879.428,341994.4522,300.00
WAYPOINT,19028,10.60659279,-4.44498536,1172847.729,341922.8958,295.00
WAYPOINT,19029,10.59570847,-4.44688629,1171644.882,341709.3043,287.00
WAYPOINT,19030,10.60176884,-4.44881128,1172316.143,341501.7847,285.00
WAYPOINT,19031,10.60149643,-4.44926114,1172286.243,341452.4204,291.00
WAYPOINT,19032,10.60140372,-4.44971208,1172276.219,341403.0305,291.00
WAYPOINT,19033,10.60246529,-4.44959172,1172393.568,341416.747,290.00
WAYPOINT,19034,10.60743123,-4.44732727,1172941.652,341667.078,289.00
WAYPOINT,19035,10.60754221,-4.44813713,1172954.339,341578.5213,297.00
WAYPOINT,19036,10.60783164,-4.44847483,1172986.522,341541.7197,294.00
WAYPOINT,19037,10.60815233,-4.44805875,1173021.779,341587.4116,300.00
WAYPOINT,19038,10.60820673,-4.44821466,1173027.875,341570.3801,302.00
WAYPOINT,19039,10.6085244,-4.44886115,1173063.339,341499.8058,294.00
WAYPOINT,19040,10.60836087,-4.44882461,1173045.234,341503.7198,297.00
WAYPOINT,19041,10.60835375,-4.44900138,1173044.536,341484.3742,294.00
WAYPOINT,19042,10.60804076,-4.44955953,1173010.204,341423.1411,295.00
WAYPOINT,19043,10.61181455,-4.46233808,1173434.133,340026.8896,285.00
WAYPOINT,19044,10.61065475,-4.46399636,1173306.71,339844.8406,284.00
WAYPOINT,19045,10.60992242,-4.46308181,1173225.243,339944.5281,284.00
WAYPOINT,19046,10.60858089,-4.46408562,1173077.384,339833.9945,281.00
WAYPOINT,19047,10.60763525,-4.46625612,1172973.913,339596.0077,283.00
WAYPOINT,19048,10.6096003,-4.46628805,1173191.267,339593.5382,288.00
WAYPOINT,19049,10.61106219,-4.46583543,1173352.721,339643.8251,289.00
WAYPOINT,19050,10.61062071,-4.46657069,1173304.272,339563.1441,291.00
WAYPOINT,19051,10.61090629,-4.46849702,1173336.852,339352.5172,291.00
WAYPOINT,19052,10.61299891,-4.46923479,1173568.681,339272.8849,292.00
WAYPOINT,19053,10.6124872,-4.46772027,1173511.302,339438.3329,292.00
WAYPOINT,19054,10.61356419,-4.46567601,1173629.365,339662.5725,293.00
WAYPOINT,19055,10.61409585,-4.46192955,1173686.238,340072.7759,282.00
WAYPOINT,19056,10.61581314,-4.46423725,1173877.361,339821.1688,290.00
WAYPOINT,19057,10.61725801,-4.46481996,1174037.466,339758.1636,289.00
WAYPOINT,19058,10.62167158,-4.45908607,1174522.663,340387.833,283.00
WAYPOINT,19059,10.62741612,-4.45008852,1175153.407,341375.2551,289.00
WAYPOINT,19060,10.6280829,-4.45011299,1175227.166,341372.9221,297.00
WAYPOINT,19061,10.62911572,-4.4519265,1175342.324,341175.0374,292.00
WAYPOINT,19062,10.6309185,-4.4530133,1175542.27,341057.0624,305.00
WAYPOINT,19063,10.63020017,-4.45126005,1175461.925,341248.515,293.00
WAYPOINT,19064,10.63188032,-4.45007259,1175647.144,341379.3035,289.00
WAYPOINT,19065,10.63230922,-4.44866678,1175693.863,341533.3345,288.00
WAYPOINT,19066,10.6346471,-4.44842228,1175952.31,341561.2917,278.00
WAYPOINT,19067,10.62792029,-4.44781316,1175208.007,341624.4657,285.00
WAYPOINT,19068,10.61672375,-4.45739066,1173974.556,340570.769,283.00
WAYPOINT,19069,10.62085183,-4.44810385,1174426.377,341589.0172,285.00
WAYPOINT,19070,10.62142055,-4.45197176,1174491.253,341166.1078,295.00
WAYPOINT,19071,10.61828915,-4.45779383,1174147.898,340527.4676,285.00
WAYPOINT,19072,10.61849618,-4.4588735,1174171.35,340409.4427,284.00
WAYPOINT,19073,10.60875893,-4.44647298,1173088.062,341761.2358,295.00
WAYPOINT,19074,10.60713351,-4.44311561,1172906.584,342127.7588,302.00
WAYPOINT,19075,10.60712647,-4.44288863,1172905.69,342152.591,300.00
WAYPOINT,19076,10.60714197,-4.44277572,1172907.347,342164.9534,302.00
WAYPOINT,19077,10.60751941,-4.4429074,1172949.159,342150.7388,300.00
WAYPOINT,19078,10.60747725,-4.44236082,1172944.219,342210.523,306.00
WAYPOINT,19079,10.60718824,-4.44257079,1172912.361,342187.4003,303.00
WAYPOINT,19080,10.60699227,-4.44242218,1172890.611,342203.5605,300.00
WAYPOINT,19081,10.60674299,-4.44167568,1172862.662,342285.1137,309.00
WAYPOINT,19082,10.60766048,-4.44113404,1172963.862,342344.8491,300.00
WAYPOINT,19083,10.60323416,-4.43048031,1172468.933,343508.3091,305.00
WAYPOINT,19084,10.60352099,-4.43047034,1172500.651,343509.5458,312.00
WAYPOINT,19085,10.60949427,-4.43001143,1173161.065,343562.7949,298.00
WAYPOINT,19086,10.60205198,-4.42587906,1172335.874,344011.1755,313.00
WAYPOINT,19087,10.60189717,-4.42392617,1172317.774,344224.7815,322.00
WAYPOINT,19088,10.60535068,-4.42385115,1172699.694,344234.7372,316.00
WAYPOINT,19089,10.60552058,-4.42409414,1172718.606,344208.2356,310.00
WAYPOINT,19090,10.60857955,-4.42612943,1173057.948,343987.088,294.00
WAYPOINT,19091,10.60841803,-4.42375509,1173038.894,344246.7999,301.00
WAYPOINT,19092,10.60584043,-4.42098294,1172752.426,344548.8189,316.00
WAYPOINT,19093,10.60774421,-4.41969314,1172962.339,344690.9067,308.00
WAYPOINT,19094,10.60823514,-4.41432528,1173013.961,345278.4894,314.00
WAYPOINT,19095,10.60942529,-4.41421581,1173145.536,345291.0655,315.00
WAYPOINT,19096,10.61096781,-4.41766262,1173317.854,344914.7051,308.00
WAYPOINT,19097,10.61850415,-4.4132182,1174149.156,345404.7832,301.00
WAYPOINT,19098,10.61764986,-4.41914773,1174057.627,344755.5826,316.00
WAYPOINT,19099,10.61793409,-4.41908411,1174089.031,344762.687,313.00
WAYPOINT,19100,10.61769152,-4.41996798,1174062.644,344665.857,316.00
WAYPOINT,19101,10.61693908,-4.42472395,1173981.805,344145.1068,308.00
WAYPOINT,19102,10.61641697,-4.42518387,1173924.291,344094.5203,307.00
WAYPOINT,19103,10.61642594,-4.42574713,1173925.565,344032.8961,306.00
WAYPOINT,19104,10.62210702,-4.42970037,1174555.879,343603.2441,293.00
WAYPOINT,19105,10.62063013,-4.42967741,1174392.524,343605.0048,293.00
WAYPOINT,19106,10.62293222,-4.43398269,1174649.305,343135.1251,288.00
WAYPOINT,19107,10.62234842,-4.43718927,1174586.358,342783.9864,287.00
WAYPOINT,19108,10.62312475,-4.43715482,1174672.203,342788.1527,287.00
WAYPOINT,19109,10.63636229,-4.42938002,1176132.352,343645.551,289.00
WAYPOINT,19110,10.63644209,-4.42936527,1176141.171,343647.2054,286.00
WAYPOINT,19111,10.63641585,-4.42944506,1176138.309,343638.4624,285.00
WAYPOINT,19112,10.63645961,-4.42945093,1176143.152,343637.8425,285.00
WAYPOINT,19113,10.63661216,-4.42944137,1176160.019,343638.9662,289.00
WAYPOINT,19114,10.63657855,-4.42948345,1176156.323,343634.3452,287.00
WAYPOINT,19115,10.63651451,-4.42951614,1176149.257,343630.736,292.00
WAYPOINT,19116,10.63651158,-4.42956677,1176148.958,343625.1952,288.00
WAYPOINT,19117,10.63650856,-4.4296127,1176148.647,343620.1686,286.00
WAYPOINT,19118,10.63658207,-4.42962108,1176156.782,343619.2892,289.00
WAYPOINT,19119,10.63657637,-4.42967984,1176156.181,343612.8575,292.00
WAYPOINT,19120,10.63668709,-4.42962988,1176168.401,343618.3799,284.00
WAYPOINT,19121,10.6364892,-4.42980062,1176146.601,343599.5989,287.00
WAYPOINT,19122,10.63663261,-4.42984379,1176162.484,343594.9488,288.00
WAYPOINT,19123,10.63689052,-4.42977246,1176190.973,343602.8843,288.00
WAYPOINT,19124,10.63690226,-4.42981353,1176192.292,343598.3969,287.00
WAYPOINT,19125,10.63645181,-4.42932646,1176142.226,343651.4565,278.00
WAYPOINT,19126,10.63647319,-4.42937541,1176144.616,343646.1119,286.00
WAYPOINT,19127,10.63657058,-4.42938421,1176155.391,343645.1987,283.00
WAYPOINT,19128,10.63660093,-4.42944624,1176158.779,343638.4276,282.00
WAYPOINT,19129,10.63676597,-4.42954673,1176177.084,343627.5173,285.00
WAYPOINT,19130,10.63686412,-4.42962502,1176187.978,343619.0019,287.00
WAYPOINT,19131,10.63699295,-4.42973524,1176202.283,343607.0086,290.00
WAYPOINT,19132,10.63697887,-4.42968864,1176200.702,343612.0998,290.00
WAYPOINT,19133,10.63712496,-4.42979911,1176216.915,343600.088,288.00
WAYPOINT,19134,10.63667175,-4.42999173,1176166.887,343578.7831,284.00
WAYPOINT,19135,10.63676974,-4.43000204,1176177.73,343577.705,294.00
WAYPOINT,19136,10.63686009,-4.43004261,1176187.743,343573.3124,288.00
WAYPOINT,19137,10.63693897,-4.43003641,1176196.464,343574.0309,285.00
WAYPOINT,19138,10.63691525,-4.42992367,1176193.784,343586.3534,286.00
WAYPOINT,19139,10.63695188,-4.42995074,1176197.849,343583.4104,284.00
WAYPOINT,19140,10.63694425,-4.43005091,1176197.055,343572.4472,289.00
WAYPOINT,19141,10.63710275,-4.43004529,1176214.583,343573.1429,283.00
WAYPOINT,19142,10.63709177,-4.42982686,1176213.258,343597.0351,288.00
WAYPOINT,19143,10.63728363,-4.42994043,1176234.535,343584.7075,284.00
WAYPOINT,19144,10.637102,-4.43015836,1176214.557,343560.7718,283.00
WAYPOINT,19145,10.63714257,-4.43015886,1176219.044,343560.7378,286.00
WAYPOINT,19146,10.63695431,-4.43038057,1176198.334,343536.3851,287.00
WAYPOINT,19147,10.63679203,-4.4306513,1176180.523,343506.6825,287.00
WAYPOINT,19148,10.63688549,-4.43060445,1176190.836,343511.8559,287.00
WAYPOINT,19149,10.63716511,-4.43062817,1176221.774,343509.4033,286.00
WAYPOINT,19150,10.63727994,-4.43067871,1176234.499,343503.9324,286.00
WAYPOINT,19151,10.63731213,-4.43067879,1176238.06,343503.9401,286.00
WAYPOINT,19152,10.63736904,-4.43077141,1176244.401,343493.8358,285.00
WAYPOINT,19153,10.63727668,-4.43087535,1176234.238,343482.4169,286.00
WAYPOINT,19154,10.63738497,-4.43090905,1176246.232,343478.7851,285.00
WAYPOINT,19155,10.63723829,-4.43079916,1176229.954,343490.7331,285.00
WAYPOINT,19156,10.63712974,-4.43083696,1176217.967,343486.5422,286.00
WAYPOINT,19157,10.63712454,-4.43087853,1176217.413,343481.9914,289.00
WAYPOINT,19158,10.63699521,-4.43089689,1176203.118,343479.9168,282.00
WAYPOINT,19159,10.63677502,-4.43093763,1176178.786,343475.3472,282.00
WAYPOINT,19160,10.63693712,-4.43098507,1176196.738,343470.2396,289.00
WAYPOINT,19161,10.63688868,-4.43115212,1176191.465,343451.9384,287.00
WAYPOINT,19162,10.63685616,-4.43124759,1176187.916,343441.4767,288.00
WAYPOINT,19163,10.63699387,-4.43134616,1176203.197,343430.7627,288.00
WAYPOINT,19164,10.63700728,-4.43124172,1176204.627,343442.196,291.00
WAYPOINT,19165,10.63707082,-4.43112974,1176211.598,343454.4798,284.00
WAYPOINT,19166,10.63722831,-4.43114441,1176229.024,343452.9552,286.00
WAYPOINT,19167,10.6371408,-4.43100636,1176219.276,343468.0142,284.00
WAYPOINT,19168,10.6373532,-4.43120149,1176242.866,343446.7739,282.00
WAYPOINT,19169,10.63730056,-4.4313045,1176237.096,343435.477,281.00
WAYPOINT,19170,10.63727735,-4.43138053,1176234.567,343427.1469,279.00
WAYPOINT,19171,10.63732437,-4.4313957,1176239.775,343425.5112,279.00
WAYPOINT,19172,10.63703285,-4.43148069,1176207.576,343416.064,285.00
WAYPOINT,19173,10.63711247,-4.4313967,1176216.339,343425.2937,282.00
WAYPOINT,19174,10.63709563,-4.43154532,1176214.552,343409.025,282.00
WAYPOINT,19175,10.63718766,-4.43163031,1176224.773,343399.7734,281.00
WAYPOINT,19176,10.63684518,-4.4316977,1176186.929,343392.2257,289.00
WAYPOINT,19177,10.63678147,-4.43173097,1176179.899,343388.5532,286.00
WAYPOINT,19178,10.63688373,-4.43189417,1176191.292,343370.7501,285.00
WAYPOINT,19179,10.636685,-4.43199065,1176169.361,343360.0931,287.00
WAYPOINT,19180,10.63662658,-4.43178252,1176162.795,343382.8342,286.00
WAYPOINT,19181,10.63668097,-4.4317231,1176168.78,343389.363,286.00
WAYPOINT,19182,10.6364446,-4.43175729,1176142.655,343385.5017,285.00
WAYPOINT,19183,10.63650806,-4.43193315,1176149.762,343366.2937,288.00
WAYPOINT,19184,10.6363783,-4.43198872,1176135.439,343360.1477,280.00
WAYPOINT,19185,10.63636824,-4.4320634,1176134.364,343351.972,283.00
WAYPOINT,19186,10.63651401,-4.43220329,1176150.557,343336.7414,285.00
WAYPOINT,19187,10.63719856,-4.43222065,1176226.277,343335.1915,281.00
WAYPOINT,19188,10.63739394,-4.43232366,1176247.938,343324.0212,280.00
WAYPOINT,19189,10.63743576,-4.43236314,1176252.583,343319.7231,284.00
WAYPOINT,19190,10.63778856,-4.43249054,1176291.667,343305.9648,283.00
WAYPOINT,19191,10.63780557,-4.43240966,1176293.508,343314.8223,282.00
WAYPOINT,19192,10.63762025,-4.43223364,1176272.923,343333.9855,289.00
WAYPOINT,19193,10.63766828,-4.43201588,1176278.125,343357.8345,280.00
WAYPOINT,19194,10.63752864,-4.43199232,1176262.669,343360.3409,286.00
WAYPOINT,19195,10.63728799,-4.43220061,1176236.158,343337.4296,303.00
WAYPOINT,19196,10.63727693,-4.43202551,1176234.846,343356.5812,285.00
WAYPOINT,19197,10.63713066,-4.4319225,1176218.617,343367.7766,284.00
WAYPOINT,19198,10.63717232,-4.43191236,1176223.219,343368.9073,283.00
WAYPOINT,19199,10.63715673,-4.43187757,1176221.477,343372.7056,283.00
WAYPOINT,19200,10.63755127,-4.43178135,1176265.065,343383.4341,284.00
WAYPOINT,19201,10.6373636,-4.43181949,1176244.328,343379.1655,281.00
WAYPOINT,19202,10.63746938,-4.43179929,1176256.017,343381.4295,279.00
WAYPOINT,19203,10.63734943,-4.43170767,1176242.704,343391.3922,282.00
